time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-22 00:00:00+00:00,11,7,1,1
2026-02-23 00:00:00+00:00,10,6,4,3
2026-02-24 00:00:00+00:00,8,4,7,5
2026-02-25 00:00:00+00:00,10,6,4,2
2026-02-26 00:00:00+00:00,2,2,3,2
2026-02-27 00:00:00+00:00,10,6,2,2
2026-02-28 00:00:00+00:00,3,3,3,3
2026-03-01 00:00:00+00:00,18,10,0,0
2026-03-02 00:00:00+00:00,5,5,2,2
2026-03-03 00:00:00+00:00,19,7,3,3
2026-03-04 00:00:00+00:00,9,5,2,2
2026-03-05 00:00:00+00:00,2,2,1,1
2026-03-06 00:00:00+00:00,9,5,1,1
2026-03-07 00:00:00+00:00,4,4,4,2
