time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-05 00:00:00+00:00,3,3,7,2
2022-11-06 00:00:00+00:00,2,2,25,3
2022-11-07 00:00:00+00:00,15,5,44,4
2022-11-08 00:00:00+00:00,12,3,37,13
2022-11-09 00:00:00+00:00,6,6,22,5
2022-11-10 00:00:00+00:00,4,4,25,6
2022-11-11 00:00:00+00:00,4,4,8,4
2022-11-12 00:00:00+00:00,3,3,5,2
2022-11-13 00:00:00+00:00,2,2,3,1
2022-11-14 00:00:00+00:00,20,8,12,2
2022-11-15 00:00:00+00:00,2,2,42,12
2022-11-16 00:00:00+00:00,2,2,11,6
2022-11-17 00:00:00+00:00,4,4,54,4
2022-11-18 00:00:00+00:00,1,1,71,9
