time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-16 00:00:00+00:00,1.0,1.0,57,3
2024-03-17 00:00:00+00:00,1.0,1.0,3,2
2024-03-18 00:00:00+00:00,2.0,2.0,5,3
2024-03-19 00:00:00+00:00,1.0,1.0,3,2
2024-03-20 00:00:00+00:00,1.0,1.0,67,3
2024-03-21 00:00:00+00:00,2.0,2.0,10,3
2024-03-22 00:00:00+00:00,1.0,1.0,9,6
2024-03-23 00:00:00+00:00,2.0,2.0,29,5
2024-03-24 00:00:00+00:00,1.0,1.0,1,1
2024-03-25 00:00:00+00:00,1.0,1.0,27,3
2024-03-26 00:00:00+00:00,1.0,1.0,63,8
2024-03-27 00:00:00+00:00,2.0,2.0,34,5
2024-03-28 00:00:00+00:00,3.0,3.0,12,4
2024-03-29 00:00:00+00:00,,,14,8
