url_path,views_total,views_unique
/Swiple/swiple,38,30
/Swiple/swiple/blob/main/backend/Dockerfile,13,4
/Swiple/swiple/tree/main/backend,8,3
/Swiple/swiple/blob/main/backend/app/core/runner.py,5,1
/Swiple/swiple/tree/main/backend/app,4,2
/Swiple/swiple/tree/main/docker,4,2
/Swiple/swiple/tree/main/backend/app/core,4,1
/Swiple/swiple/releases,3,2
/Swiple/swiple/issues,2,2
/Swiple/swiple/releases/tag/v1.0.0,2,2
