time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-20 00:00:00+00:00,4,3,17,8
2023-01-21 00:00:00+00:00,14,2,47,5
2023-01-22 00:00:00+00:00,19,2,17,6
2023-01-23 00:00:00+00:00,360,4,45,9
2023-01-24 00:00:00+00:00,69,5,49,10
2023-01-25 00:00:00+00:00,15,4,32,9
2023-01-26 00:00:00+00:00,29,4,32,2
2023-01-27 00:00:00+00:00,6,3,32,5
2023-01-28 00:00:00+00:00,6,4,10,5
2023-01-29 00:00:00+00:00,20,5,9,3
2023-01-30 00:00:00+00:00,8,4,30,8
2023-01-31 00:00:00+00:00,32,7,43,11
2023-02-01 00:00:00+00:00,20,5,37,7
2023-02-02 00:00:00+00:00,2,1,51,6
