url_path,views_total,views_unique
/Swiple/swiple,16,13
/Swiple/swiple/tree/main/backend,11,6
/Swiple/swiple/tree/main/backend/tests,9,3
/Swiple/swiple/blob/main/backend/tests/conftest.py,8,3
/Swiple/swiple/blob/main/backend/Dockerfile,7,6
/Swiple/swiple/blob/main/backend/pyproject.toml,7,3
/Swiple/swiple/tree/main/backend/app,5,3
/Swiple/swiple/blob/main/backend/tests/fake_opensearch.py,4,3
/Swiple/swiple/blob/main/backend/tests/test_api_v1_dataset.py,4,3
/Swiple/swiple/tree/main/backend/app/api,4,3
