time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-08 00:00:00+00:00,4.0,1.0,2.0,1.0
2024-08-09 00:00:00+00:00,,,16.0,3.0
2024-08-11 00:00:00+00:00,,,2.0,1.0
2024-08-12 00:00:00+00:00,,,17.0,4.0
2024-08-13 00:00:00+00:00,2.0,1.0,7.0,4.0
2024-08-14 00:00:00+00:00,,,8.0,1.0
2024-08-15 00:00:00+00:00,,,3.0,3.0
2024-08-16 00:00:00+00:00,3.0,1.0,11.0,6.0
2024-08-17 00:00:00+00:00,,,3.0,2.0
2024-08-18 00:00:00+00:00,1.0,1.0,,
2024-08-19 00:00:00+00:00,4.0,1.0,34.0,7.0
2024-08-20 00:00:00+00:00,3.0,2.0,4.0,1.0
2024-08-21 00:00:00+00:00,,,3.0,3.0
