time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-19 00:00:00+00:00,4.0,4.0,21,3
2023-06-20 00:00:00+00:00,2.0,2.0,5,2
2023-06-21 00:00:00+00:00,5.0,4.0,5,5
2023-06-22 00:00:00+00:00,3.0,2.0,7,4
2023-06-23 00:00:00+00:00,5.0,3.0,46,7
2023-06-24 00:00:00+00:00,1.0,1.0,2,2
2023-06-25 00:00:00+00:00,2.0,2.0,1,1
2023-06-26 00:00:00+00:00,2.0,2.0,7,5
2023-06-27 00:00:00+00:00,1.0,1.0,10,5
2023-06-28 00:00:00+00:00,2.0,2.0,16,7
2023-06-29 00:00:00+00:00,1.0,1.0,11,5
2023-06-30 00:00:00+00:00,1.0,1.0,8,2
2023-07-01 00:00:00+00:00,3.0,3.0,25,2
2023-07-02 00:00:00+00:00,,,3,2
