time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-16 00:00:00+00:00,34,2,16,8
2023-02-17 00:00:00+00:00,45,2,37,7
2023-02-18 00:00:00+00:00,50,2,109,9
2023-02-19 00:00:00+00:00,6,2,85,4
2023-02-20 00:00:00+00:00,8,4,21,3
2023-02-21 00:00:00+00:00,2,2,8,6
2023-02-22 00:00:00+00:00,2,2,12,6
2023-02-23 00:00:00+00:00,2,2,15,6
2023-02-24 00:00:00+00:00,2,2,21,4
2023-02-25 00:00:00+00:00,2,2,4,3
2023-02-26 00:00:00+00:00,21,3,64,5
2023-02-27 00:00:00+00:00,4,2,118,12
2023-02-28 00:00:00+00:00,5,3,151,7
2023-03-01 00:00:00+00:00,7,3,37,12
