url_path,views_total,views_unique
/Swiple/swiple,108,49
/Swiple/swiple/tree/main/backend,23,10
/Swiple/swiple/blob/main/docker-compose.yaml,19,3
/Swiple/swiple/tree/main/backend/app,16,6
/Swiple/swiple/search,10,1
/Swiple/swiple/tree/main/frontend,9,5
/Swiple/swiple/blob/main/backend/app/models/expectation.py,9,3
/Swiple/swiple/issues,8,2
/Swiple/swiple/tree/main/docs,7,5
/Swiple/swiple/blob/cd057967eb7a8b341a821a399ddb64f042d9f40a/backend/tests/data.py,7,1
