url_path,views_total,views_unique
/Swiple/swiple,12,10
/Swiple/swiple/tree/main/backend/app,3,2
/Swiple/swiple/blob/main/backend/Dockerfile,2,2
/Swiple/swiple/tree/main/backend,2,2
/Swiple/swiple/blob/main/backend/app/main.py,2,1
/Swiple/swiple/blob/main/README.md,2,1
/Swiple/swiple/blob/main/backend/app/api/api_v1/auth_router.py,1,1
/Swiple/swiple/blob/main/backend/app/api/api_v1/swiple_router.py,1,1
/Swiple/swiple/blob/main/backend/main.py,1,1
/Swiple/swiple/blob/main/backend/tests/test_api_v1_datasource.py,1,1
