time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-05 00:00:00+00:00,4,3,42,6
2024-05-06 00:00:00+00:00,3,3,30,12
2024-05-07 00:00:00+00:00,2,2,22,7
2024-05-08 00:00:00+00:00,1,1,35,10
2024-05-09 00:00:00+00:00,5,2,73,4
2024-05-10 00:00:00+00:00,2,2,12,8
2024-05-11 00:00:00+00:00,1,1,36,1
2024-05-12 00:00:00+00:00,6,3,7,3
2024-05-13 00:00:00+00:00,6,3,15,6
2024-05-14 00:00:00+00:00,5,2,40,9
2024-05-15 00:00:00+00:00,1,1,36,12
2024-05-16 00:00:00+00:00,1,1,85,4
2024-05-17 00:00:00+00:00,3,3,29,6
2024-05-18 00:00:00+00:00,1,1,4,3
