url_path,views_total,views_unique
/Swiple/swiple,158,70
/Swiple/swiple/tree/main/backend,24,12
/Swiple/swiple/blob/main/docker-compose.yaml,21,4
/Swiple/swiple/tree/main/backend/app,18,8
/Swiple/swiple/tree/main/frontend,12,5
/Swiple/swiple/blob/main/backend/app/models/expectation.py,10,3
/Swiple/swiple/tree/main/.github,10,2
/Swiple/swiple/search,10,1
/Swiple/swiple/pulls,9,5
/Swiple/swiple/issues,9,3
