url_path,views_total,views_unique
/Swiple/swiple/blob/main/backend/Dockerfile,23,10
/Swiple/swiple,18,14
/Swiple/swiple/blob/main/docker-compose.yaml,5,2
/Swiple/swiple/tree/main/backend/app,4,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/core/users.py,4,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/README.md,4,1
/Swiple/swiple/blob/main/backend/app/models/base_model.py,4,1
/Swiple/swiple/tree/main/backend,4,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/core/actions/base.py,2,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/db/client.py,2,1
