time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-28 00:00:00+00:00,1,1,14,7
2023-03-29 00:00:00+00:00,8,3,43,6
2023-03-30 00:00:00+00:00,36,3,105,7
2023-03-31 00:00:00+00:00,1,1,35,5
2023-04-01 00:00:00+00:00,1,1,7,4
2023-04-02 00:00:00+00:00,21,3,2,2
2023-04-03 00:00:00+00:00,1,1,55,7
2023-04-04 00:00:00+00:00,3,3,45,6
2023-04-05 00:00:00+00:00,11,2,40,11
2023-04-06 00:00:00+00:00,2,2,102,14
2023-04-07 00:00:00+00:00,4,4,21,7
2023-04-08 00:00:00+00:00,12,3,21,3
2023-04-09 00:00:00+00:00,7,2,29,8
2023-04-10 00:00:00+00:00,3,3,66,10
