url_path,views_total,views_unique
/Swiple/swiple,53,38
/Swiple/swiple/blob/main/backend/Dockerfile,11,5
/Swiple/swiple/tree/main/backend,10,6
/Swiple/swiple/tree/main/frontend,9,3
/Swiple/swiple/blob/main/docker-compose.yaml,8,3
/Swiple/swiple/blob/main/docker-compose-non-dev.yaml,7,2
/Swiple/swiple/tree/main/backend/app,6,4
/Swiple/swiple/tree/main/docker,5,3
/Swiple/swiple/blob/main/README.md,4,3
/Swiple/swiple/tree/main/docs,4,3
