url_path,views_total,views_unique
/Swiple/swiple,38,25
/Swiple/swiple/blob/main/backend/Dockerfile,18,6
/Swiple/swiple/tree/main/backend,10,4
/Swiple/swiple/blob/main/backend/pyproject.toml,8,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/api/api_v1/auth_router.py,6,1
/Swiple/swiple/issues,4,3
/Swiple/swiple/blob/main/backend/app/api/api_v1/endpoints/auth.py,4,2
/Swiple/swiple/tree/main/docker,4,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/celery_worker.py,4,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/worker/app.py,4,1
