time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-21 00:00:00+00:00,6.0,3.0,19.0,5.0
2024-06-22 00:00:00+00:00,1.0,1.0,2.0,2.0
2024-06-23 00:00:00+00:00,1.0,1.0,,
2024-06-24 00:00:00+00:00,,,21.0,3.0
2024-06-25 00:00:00+00:00,3.0,1.0,31.0,5.0
2024-06-26 00:00:00+00:00,,,11.0,4.0
2024-06-27 00:00:00+00:00,1.0,1.0,6.0,4.0
2024-06-28 00:00:00+00:00,1.0,1.0,19.0,4.0
2024-06-29 00:00:00+00:00,,,1.0,1.0
2024-07-01 00:00:00+00:00,2.0,2.0,141.0,4.0
2024-07-02 00:00:00+00:00,1.0,1.0,5.0,3.0
2024-07-03 00:00:00+00:00,,,1.0,1.0
2024-07-04 00:00:00+00:00,1.0,1.0,29.0,7.0
