url_path,views_total,views_unique
/Swiple/swiple,81,37
/Swiple/swiple/tree/main/backend,30,12
/Swiple/swiple/blob/ab880ad6f66ce13bd6f6ef3326e76db8180ebb49/backend/app/core/runner.py,27,1
/Swiple/swiple/blob/main/backend/Dockerfile,21,11
/Swiple/swiple/tree/main/backend/app,18,8
/Swiple/swiple/pulls,13,3
/Swiple/swiple/actions,9,1
/Swiple/swiple/blob/ab880ad6f66ce13bd6f6ef3326e76db8180ebb49/backend/app/utils.py,9,1
/Swiple/swiple/tree/main/backend/app/core,8,6
/Swiple/swiple/tree/main/frontend,7,7
