url_path,views_total,views_unique
/Swiple/swiple,26,22
/Swiple/swiple/blob/main/backend/Dockerfile,14,11
/Swiple/swiple/blob/main/backend/main.py,4,2
/Swiple/swiple/blob/main/docker/.env-local,4,1
/Swiple/swiple/tree/main/backend,2,2
/Swiple/swiple/blob/main/docker/.env-non-dev,2,1
/Swiple/swiple/blob/main/docs/docs/getting-started/quick-start.md,2,1
/Swiple/swiple/blob/main/docs/docs/getting-started/start-developing.md,2,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/.github/workflows/deploy-swiple-website.yml,1,1
/Swiple/swiple/blob/main/backend/app/core/exceptions.py,1,1
