url_path,views_total,views_unique
/Swiple/swiple,43,35
/Swiple/swiple/blob/main/backend/Dockerfile,19,7
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/api/api_v1/auth_router.py,18,2
/Swiple/swiple/tree/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app,9,1
/Swiple/swiple/tree/main/backend,7,3
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/core/users.py,7,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/main.py,6,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/settings.py,4,1
/Swiple/swiple/tree/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend,4,1
/Swiple/swiple/blob/main/docs/docs/getting-started/quick-start.md,3,1
