time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-09 00:00:00+00:00,5.0,4.0,7,4
2022-12-10 00:00:00+00:00,2.0,2.0,2,2
2022-12-11 00:00:00+00:00,2.0,2.0,1,1
2022-12-12 00:00:00+00:00,4.0,4.0,52,8
2022-12-13 00:00:00+00:00,2.0,2.0,7,3
2022-12-14 00:00:00+00:00,2.0,2.0,18,5
2022-12-15 00:00:00+00:00,2.0,2.0,20,8
2022-12-16 00:00:00+00:00,11.0,3.0,58,12
2022-12-17 00:00:00+00:00,2.0,2.0,2,1
2022-12-18 00:00:00+00:00,2.0,2.0,40,1
2022-12-19 00:00:00+00:00,3.0,3.0,8,3
2022-12-20 00:00:00+00:00,5.0,5.0,68,5
2022-12-21 00:00:00+00:00,3.0,3.0,14,2
2022-12-22 00:00:00+00:00,,,60,7
