url_path,views_total,views_unique
/Swiple/swiple/blob/main/backend/Dockerfile,11,4
/Swiple/swiple,9,8
/Swiple/swiple/tree/main/backend/tests,4,2
/Swiple/swiple/tree/main/backend,3,2
/Swiple/swiple/blob/main/README.md,3,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/models/destinations/email.py,2,2
/Swiple/swiple/blob/main/backend/tests/test_api_v1_datasource.py,2,2
/Swiple/swiple/commits,2,1
/Swiple/swiple/blob/main/backend/app/main.py,1,1
/Swiple/swiple/blob/main/backend/tests/fake_opensearch.py,1,1
