time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-11 00:00:00+00:00,5.0,3.0,1,1
2023-02-12 00:00:00+00:00,4.0,3.0,13,4
2023-02-13 00:00:00+00:00,3.0,3.0,27,6
2023-02-14 00:00:00+00:00,16.0,3.0,69,7
2023-02-15 00:00:00+00:00,19.0,4.0,13,5
2023-02-16 00:00:00+00:00,34.0,2.0,16,8
2023-02-17 00:00:00+00:00,45.0,2.0,37,7
2023-02-18 00:00:00+00:00,50.0,2.0,109,9
2023-02-19 00:00:00+00:00,6.0,2.0,85,4
2023-02-20 00:00:00+00:00,8.0,4.0,21,3
2023-02-21 00:00:00+00:00,2.0,2.0,8,6
2023-02-22 00:00:00+00:00,2.0,2.0,12,6
2023-02-23 00:00:00+00:00,2.0,2.0,15,6
2023-02-24 00:00:00+00:00,,,21,4
