time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-09 00:00:00+00:00,2.0,2.0,3,2
2024-03-10 00:00:00+00:00,5.0,2.0,14,2
2024-03-11 00:00:00+00:00,2.0,2.0,36,5
2024-03-12 00:00:00+00:00,1.0,1.0,14,9
2024-03-13 00:00:00+00:00,1.0,1.0,18,8
2024-03-14 00:00:00+00:00,1.0,1.0,36,8
2024-03-15 00:00:00+00:00,1.0,1.0,26,3
2024-03-16 00:00:00+00:00,1.0,1.0,57,3
2024-03-17 00:00:00+00:00,1.0,1.0,3,2
2024-03-18 00:00:00+00:00,2.0,2.0,5,3
2024-03-19 00:00:00+00:00,1.0,1.0,3,2
2024-03-20 00:00:00+00:00,1.0,1.0,67,3
2024-03-21 00:00:00+00:00,2.0,2.0,10,3
2024-03-22 00:00:00+00:00,,,9,6
