url_path,views_total,views_unique
/Swiple/swiple,70,31
/Swiple/swiple/tree/main/backend,30,11
/Swiple/swiple/blob/ab880ad6f66ce13bd6f6ef3326e76db8180ebb49/backend/app/core/runner.py,27,1
/Swiple/swiple/tree/main/backend/app,22,8
/Swiple/swiple/tree/main/frontend,14,9
/Swiple/swiple/blob/main/backend/Dockerfile,12,9
/Swiple/swiple/tree/main/frontend/src,10,5
/Swiple/swiple/blob/ab880ad6f66ce13bd6f6ef3326e76db8180ebb49/backend/app/utils.py,9,1
/Swiple/swiple/pulls,8,3
/Swiple/swiple/tree/main/backend/app/core,7,4
