time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-24 00:00:00+00:00,1.0,1.0,2.0,2.0
2024-12-25 00:00:00+00:00,2.0,1.0,8.0,1.0
2024-12-26 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-12-27 00:00:00+00:00,2.0,1.0,2.0,2.0
2024-12-28 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-12-29 00:00:00+00:00,2.0,2.0,,
2024-12-30 00:00:00+00:00,3.0,1.0,,
2024-12-31 00:00:00+00:00,1.0,1.0,,
2025-01-02 00:00:00+00:00,,,62.0,52.0
2025-01-03 00:00:00+00:00,,,1.0,1.0
2025-01-04 00:00:00+00:00,,,4.0,2.0
2025-01-05 00:00:00+00:00,,,1.0,1.0
2025-01-06 00:00:00+00:00,1.0,1.0,4.0,4.0
