time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-07 00:00:00+00:00,15.0,5.0,44,4
2022-11-08 00:00:00+00:00,12.0,3.0,37,13
2022-11-09 00:00:00+00:00,6.0,6.0,22,5
2022-11-10 00:00:00+00:00,4.0,4.0,25,6
2022-11-11 00:00:00+00:00,4.0,4.0,8,4
2022-11-12 00:00:00+00:00,3.0,3.0,5,2
2022-11-13 00:00:00+00:00,2.0,2.0,3,1
2022-11-14 00:00:00+00:00,20.0,8.0,12,2
2022-11-15 00:00:00+00:00,2.0,2.0,42,12
2022-11-16 00:00:00+00:00,2.0,2.0,11,6
2022-11-17 00:00:00+00:00,4.0,4.0,54,4
2022-11-18 00:00:00+00:00,4.0,4.0,71,9
2022-11-19 00:00:00+00:00,17.0,6.0,19,4
2022-11-20 00:00:00+00:00,,,14,2
