url_path,views_total,views_unique
/Swiple/swiple,47,39
/Swiple/swiple/blob/main/backend/Dockerfile,25,8
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/api/api_v1/auth_router.py,24,2
/Swiple/swiple/tree/main/backend,13,4
/Swiple/swiple/blob/main/docker/.env-local,12,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/main.py,11,2
/Swiple/swiple/blob/main/docker/.env,10,1
/Swiple/swiple/tree/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app,9,1
/Swiple/swiple/tree/main/backend/app,7,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/core/users.py,7,1
