time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-13 00:00:00+00:00,1,1,60,6
2024-02-14 00:00:00+00:00,1,1,10,3
2024-02-15 00:00:00+00:00,1,1,50,11
2024-02-16 00:00:00+00:00,1,1,12,6
2024-02-17 00:00:00+00:00,1,1,2,1
2024-02-18 00:00:00+00:00,1,1,4,3
2024-02-19 00:00:00+00:00,2,2,45,6
2024-02-20 00:00:00+00:00,2,2,52,15
2024-02-21 00:00:00+00:00,4,3,29,7
2024-02-22 00:00:00+00:00,4,4,38,9
2024-02-23 00:00:00+00:00,1,1,31,6
2024-02-24 00:00:00+00:00,1,1,1,1
2024-02-25 00:00:00+00:00,1,1,44,4
2024-02-26 00:00:00+00:00,2,2,4,3
