url_path,views_total,views_unique
/Swiple/swiple,81,36
/Swiple/swiple/tree/main/backend,37,10
/Swiple/swiple/blob/main/backend/Dockerfile,31,19
/Swiple/swiple/tree/main/backend/app,24,8
/Swiple/swiple/tree/main/.github,16,2
/Swiple/swiple/blob/main/backend/main.py,12,5
/Swiple/swiple/tree/main/backend/tests,11,2
/Swiple/swiple/blob/main/backend/app/main.py,10,4
/Swiple/swiple/tree/main/frontend/src,10,3
/Swiple/swiple/blob/main/backend/pyproject.toml,9,3
