url_path,views_total,views_unique
/Swiple/swiple,21,18
/Swiple/swiple/blob/main/backend/Dockerfile,20,10
/Swiple/swiple/blob/main/backend/pyproject.toml,2,1
/Swiple/swiple/blob/main/docker-compose.yaml,2,1
/Swiple/swiple/blob/main/backend/main.py,1,1
/Swiple/swiple/blob/main/backend/poetry.lock,1,1
/Swiple/swiple/blob/main/docker-compose-non-dev.yaml,1,1
/Swiple/swiple/blob/main/LICENSE.md,1,1
/Swiple/swiple/tree/main/docs,1,1
