url_path,views_total,views_unique
/Swiple/swiple,47,33
/Swiple/swiple/blob/main/backend/Dockerfile,12,8
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/frontend/src/Auth.jsx,11,2
/Swiple/swiple/tree/main/backend/app/models,8,1
/Swiple/swiple/tree/main/docs,5,3
/Swiple/swiple/tree/main/docs/docs,4,2
/Swiple/swiple/tree/main/docs/docs/tutorials,4,2
/Swiple/swiple/issues,3,3
/Swiple/swiple/blob/main/backend/app/core/sample.py,3,2
/Swiple/swiple/blob/main/docs/docs/tutorials/start-monitoring-your-data.md,3,2
