time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-23 00:00:00+00:00,1,1,17.0,3.0
2023-07-24 00:00:00+00:00,3,3,,
2023-07-25 00:00:00+00:00,1,1,6.0,4.0
2023-07-26 00:00:00+00:00,1,1,3.0,3.0
2023-07-27 00:00:00+00:00,1,1,47.0,8.0
2023-07-28 00:00:00+00:00,3,2,7.0,6.0
2023-07-29 00:00:00+00:00,1,1,5.0,4.0
2023-07-30 00:00:00+00:00,3,3,3.0,2.0
2023-07-31 00:00:00+00:00,3,3,15.0,5.0
2023-08-01 00:00:00+00:00,1,1,132.0,8.0
2023-08-02 00:00:00+00:00,1,1,4.0,4.0
2023-08-03 00:00:00+00:00,1,1,3.0,2.0
2023-08-04 00:00:00+00:00,1,1,11.0,4.0
2023-08-05 00:00:00+00:00,2,2,2.0,1.0
