url_path,views_total,views_unique
/Swiple/swiple,144,57
/Swiple/swiple/blob/main/backend/Dockerfile,117,91
/Swiple/swiple/actions,34,3
/Swiple/swiple/tree/main/backend,26,13
/Swiple/swiple/pulls,26,7
/Swiple/swiple/pull/53,20,2
/Swiple/swiple/pull/61,17,2
/Swiple/swiple/tree/main/frontend,16,4
/Swiple/swiple/tree/main/backend/app,11,5
/Swiple/swiple/tree/main/docker,9,5
