time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-17 00:00:00+00:00,14,6,2,2
2025-12-18 00:00:00+00:00,6,5,2,1
2025-12-19 00:00:00+00:00,10,6,1,1
2025-12-20 00:00:00+00:00,14,6,0,0
2025-12-21 00:00:00+00:00,12,7,1,1
2025-12-22 00:00:00+00:00,7,3,1,1
2025-12-23 00:00:00+00:00,13,5,1,1
2025-12-24 00:00:00+00:00,15,5,1,1
2025-12-25 00:00:00+00:00,9,3,6,5
2025-12-26 00:00:00+00:00,4,2,1,1
2025-12-27 00:00:00+00:00,4,2,0,0
2025-12-28 00:00:00+00:00,15,5,0,0
2025-12-29 00:00:00+00:00,7,3,1,1
2025-12-30 00:00:00+00:00,12,6,2,2
