url_path,views_total,views_unique
/Swiple/swiple,31,21
/Swiple/swiple/blob/main/backend/Dockerfile,9,6
/Swiple/swiple/blob/main/LICENSE.md,5,4
/Swiple/swiple/tree/main/backend,4,2
/Swiple/swiple/blob/main/docker-compose.yaml,3,1
/Swiple/swiple/tree/main,2,2
/Swiple/swiple/tree/main/backend/app,2,2
/Swiple/swiple/blob/main/backend/app/worker/backends/opensearch.py,2,1
/Swiple/swiple/blob/main/backend/app/worker/tasks/suggestions.py,2,1
/Swiple/swiple/blob/main/docker-compose-non-dev.yaml,2,1
