time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-08 00:00:00+00:00,3,3,8.0,4.0
2024-01-09 00:00:00+00:00,2,2,8.0,6.0
2024-01-10 00:00:00+00:00,2,2,50.0,11.0
2024-01-11 00:00:00+00:00,2,2,47.0,6.0
2024-01-12 00:00:00+00:00,2,2,9.0,4.0
2024-01-13 00:00:00+00:00,1,1,,
2024-01-14 00:00:00+00:00,3,3,,
2024-01-15 00:00:00+00:00,2,2,14.0,10.0
2024-01-16 00:00:00+00:00,1,1,6.0,5.0
2024-01-17 00:00:00+00:00,2,2,1.0,1.0
2024-01-18 00:00:00+00:00,1,1,3.0,2.0
2024-01-19 00:00:00+00:00,1,1,9.0,4.0
2024-01-20 00:00:00+00:00,2,2,8.0,4.0
2024-01-21 00:00:00+00:00,1,1,77.0,2.0
