url_path,views_total,views_unique
/Swiple/swiple,53,17
/Swiple/swiple/tree/main/frontend,17,3
/Swiple/swiple/tree/main/backend/app,15,6
/Swiple/swiple/search,14,2
/Swiple/swiple/tree/main/backend,13,7
/Swiple/swiple/blob/main/frontend/.env.production,8,2
/Swiple/swiple/tree/main/frontend/src,7,3
/Swiple/swiple/tree/main/.github,6,3
/Swiple/swiple/blob/main/docker-compose-non-dev.yaml,6,2
/Swiple/swiple/pulls,5,4
