url_path,views_total,views_unique
/Swiple/swiple,47,34
/Swiple/swiple/blob/main/backend/Dockerfile,12,6
/Swiple/swiple/tree/main/backend,10,4
/Swiple/swiple/tree/main/frontend,10,3
/Swiple/swiple/blob/main/docker-compose.yaml,8,3
/Swiple/swiple/tree/main/backend/app,8,3
/Swiple/swiple/blob/main/docker-compose-non-dev.yaml,7,2
/Swiple/swiple/blob/main/README.md,4,2
/Swiple/swiple/tree/main/backend/app/core,4,1
/Swiple/swiple/tree/main,3,2
