url_path,views_total,views_unique
/Swiple/swiple,100,50
/Swiple/swiple/blob/main/backend/Dockerfile,34,12
/Swiple/swiple/tree/main/backend,26,9
/Swiple/swiple/tree/main/backend/app,19,7
/Swiple/swiple/blob/main/docker-compose-non-dev.yaml,14,3
/Swiple/swiple/pull/79,13,3
/Swiple/swiple/tree/main/frontend,12,5
/Swiple/swiple/pulls,10,4
/Swiple/swiple/tree/main/frontend/src,9,4
/Swiple/swiple/tree/main/backend/tests,7,3
