time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-24 00:00:00+00:00,1.0,1.0,91.0,9.0
2023-05-25 00:00:00+00:00,1.0,1.0,127.0,7.0
2023-05-26 00:00:00+00:00,1.0,1.0,146.0,9.0
2023-05-27 00:00:00+00:00,2.0,2.0,4.0,4.0
2023-05-28 00:00:00+00:00,4.0,3.0,,
2023-05-29 00:00:00+00:00,4.0,4.0,40.0,7.0
2023-05-30 00:00:00+00:00,2.0,2.0,24.0,10.0
2023-05-31 00:00:00+00:00,1.0,1.0,8.0,3.0
2023-06-01 00:00:00+00:00,1.0,1.0,3.0,2.0
2023-06-02 00:00:00+00:00,2.0,2.0,4.0,4.0
2023-06-03 00:00:00+00:00,1.0,1.0,10.0,2.0
2023-06-04 00:00:00+00:00,1.0,1.0,1.0,1.0
2023-06-05 00:00:00+00:00,2.0,2.0,4.0,1.0
2023-06-06 00:00:00+00:00,,,11.0,7.0
