url_path,views_total,views_unique
/Swiple/swiple,47,29
/Swiple/swiple/blob/main/backend/Dockerfile,18,6
/Swiple/swiple/tree/main/docs,9,4
/Swiple/swiple/tree/main/backend,6,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/frontend/src/App.jsx,6,1
/Swiple/swiple/blob/main/frontend/src/components/Layout.jsx,6,1
/Swiple/swiple/tree/main/docs/docs,5,2
/Swiple/swiple/blob/main/docker-compose-non-dev.yaml,4,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/frontend/src/Auth.jsx,4,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/frontend/src/Routes.jsx,4,1
