url_path,views_total,views_unique
/Swiple/swiple,66,42
/Swiple/swiple/blob/main/backend/Dockerfile,19,14
/Swiple/swiple/tree/main/backend,7,5
/Swiple/swiple/pulls,6,4
/Swiple/swiple/actions,6,1
/Swiple/swiple/tree/main/backend/app,5,4
/Swiple/swiple/issues,4,4
/Swiple/swiple/pull/79,4,2
/Swiple/swiple/blob/ad972e6e11fcca409a93e1b61869c74370c4f1e3/backend/app/scripts/manual_integration_test.py,4,1
/Swiple/swiple/tree/ad972e6e11fcca409a93e1b61869c74370c4f1e3/backend/app,4,1
