time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-10 00:00:00+00:00,4,4,66,10
2023-04-11 00:00:00+00:00,4,3,14,7
2023-04-12 00:00:00+00:00,29,5,54,7
2023-04-13 00:00:00+00:00,40,4,63,9
2023-04-14 00:00:00+00:00,2,2,143,9
2023-04-15 00:00:00+00:00,37,2,59,6
2023-04-16 00:00:00+00:00,25,2,98,4
2023-04-17 00:00:00+00:00,4,3,54,10
2023-04-18 00:00:00+00:00,3,2,11,8
2023-04-19 00:00:00+00:00,16,2,22,5
2023-04-20 00:00:00+00:00,5,2,24,7
2023-04-21 00:00:00+00:00,10,3,60,6
2023-04-22 00:00:00+00:00,31,4,6,3
2023-04-23 00:00:00+00:00,34,1,22,2
