url_path,views_total,views_unique
/Swiple/swiple/blob/main/backend/Dockerfile,132,10
/Swiple/swiple,39,35
/Swiple/swiple/blob/main/backend/app/main.py,8,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/opensearch.yaml,8,1
/Swiple/swiple/blob/main/backend/main.py,7,2
/Swiple/swiple/tree/main/backend,6,2
/Swiple/swiple/tree/main,5,2
/Swiple/swiple/tree/main/backend/app,5,2
/Swiple/swiple/blob/main/docs/static/img/logo-slogan.svg,4,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/db/client.py,4,1
