url_path,views_total,views_unique
/Swiple/swiple,25,20
/Swiple/swiple/blob/main/backend/Dockerfile,12,8
/Swiple/swiple/blob/main/docs/docs/getting-started/start-developing.md,4,2
/Swiple/swiple/blob/main/docs/docs/getting-started/quick-start.md,2,1
/Swiple/swiple/blob/main/README.md,2,1
/Swiple/swiple/issues,2,1
/Swiple/swiple/tree/main,2,1
/Swiple/swiple/tree/main/docs/docs/getting-started,2,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/docker-compose-non-dev.yaml,1,1
/Swiple/swiple/blob/main/backend/pyproject.toml,1,1
