url_path,views_total,views_unique
/Swiple/swiple/blob/main/backend/Dockerfile,48,8
/Swiple/swiple,32,23
/Swiple/swiple/blob/main/backend/pyproject.toml,8,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/api/api_v1/auth_router.py,6,1
/Swiple/swiple/tree/main/backend,5,2
/Swiple/swiple/blob/main/backend/app/api/api_v1/endpoints/auth.py,4,2
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/celery_worker.py,4,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/worker/app.py,4,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/worker/tasks/suggestions.py,4,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/docker/.env,4,1
