url_path,views_total,views_unique
/Swiple/swiple,12,11
/Swiple/swiple/blob/main/backend/Dockerfile,2,2
/Swiple/swiple/commit/40ffb190fc85c58765adf244b8ce1fb6d46fe4e5,2,2
/Swiple/swiple/issues,2,2
/Swiple/swiple/discussions,2,1
/Swiple/swiple/activity,1,1
/Swiple/swiple/blob/35c639a6773c39ef08cbf4becde6ac56f9e82e54/backend/app/models/destinations/email.py,1,1
/Swiple/swiple/blob/main/package-lock.json,1,1
/Swiple/swiple/commit/1a4190457ee5fc4b54b3df535473c11a030358cd,1,1
/Swiple/swiple/commit/35c639a6773c39ef08cbf4becde6ac56f9e82e54,1,1
