time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-26 00:00:00+00:00,3,3,22,6
2022-10-27 00:00:00+00:00,5,5,11,3
2022-10-28 00:00:00+00:00,3,3,46,3
2022-10-29 00:00:00+00:00,2,2,11,3
2022-10-30 00:00:00+00:00,3,3,2,2
2022-10-31 00:00:00+00:00,2,2,4,3
2022-11-01 00:00:00+00:00,4,4,34,3
2022-11-02 00:00:00+00:00,3,3,18,6
2022-11-03 00:00:00+00:00,15,6,36,5
2022-11-04 00:00:00+00:00,3,3,29,4
2022-11-05 00:00:00+00:00,3,3,7,2
2022-11-06 00:00:00+00:00,2,2,25,3
2022-11-07 00:00:00+00:00,15,5,44,4
2022-11-08 00:00:00+00:00,9,1,34,13
